177,EW176-1,0
178,EW177-1,0
179,EW178-1,0
180,EW179-1,0
181,EW180-1,0
182,EW181-1,0
183,EW182-1,0
184,EW183-1,3
185,EW184-1,3
186,EW185-1,3
187,EW186-1,3
188,EW187-1,3
189,EW188-1,3
190,EW189-1,3
191,EW190-1,3
192,EW191-1,3
193,EW192-1,3
194,EW193-1,3
195,EW194-1,0
196,EW195-1,0
197,EW196-1,0
198,EW197-1,0
199,EW198-1,0
200,EW199-1,0
201,EW200-1,0
202,EW201-1,0
203,EW202-1,0
204,EW203-1,0
205,EW204-1,0
206,EW205-1,0
207,EW206-1,0
208,EW207-1,0
209,EW208-1,0
210,EW209-1,0
211,EW210-1,0
212,EW211-1,0
213,EW212-1,3
214,EW213-1,2
215,EW214-1,2
216,EW215-1,2
217,EW216-1,3
218,EW217-1,3
219,EW218-1,3
220,EW219-1,3
221,EW220-1,3
222,EW221-1,3
223,EW222-1,0
224,EW223-1,0
225,EW224-1,0
226,EW225-1,0
227,EW226-1,0
228,EW227-1,0
229,EW228-1,0
230,EW229-1,0
231,EW230-1,0
232,EW231-1,0
233,EW232-1,0
234,EW233-1,0
235,EW234-1,3
236,EW235-1,3
237,EW236-1,3
238,EW237-1,3
239,EW238-1,0
240,EW239-1,0
241,EW240-1,0
242,EW241-1,0
243,EW242-1,0
244,EW243-1,0
245,EW244-1,0
246,EW245-1,0
247,EW246-1,0
248,EW247-1,0
249,EW248-1,0
250,EW249-1,0
251,EW250-1,0
252,EW251-1,0
253,EW252-1,3
254,EW253-1,3
255,EW254-1,0
256,EW255-1,0
257,EW256-1,0
258,EW257-1,0
259,EW258-1,0
260,EW259-1,0
261,EW260-1,0
262,EW261-1,0
263,EW262-1,0
264,EW263-1,0
265,EW264-1,0
266,EW265-1,0
267,EW266-1,0
268,EW267-1,0
269,EW268-1,0
270,EW269-1,0
271,EW270-1,0
272,EW271-1,0
273,EW272-1,3
274,EW273-1,3
275,EW274-1,0
276,EW275-1,0
277,EW276-1,0
278,EW277-1,0
279,EW278-1,0
280,EW279-1,0
281,EW280-1,0
282,EW281-1,0
283,EW282-1,0
284,EW283-1,0
285,EW284-1,0
286,EW285-1,0
287,EW286-1,0
288,EW287-1,0
289,EW288-1,0
290,EW289-1,0
291,EW290-1,0
292,EW291-1,0
293,EW292-1,0
294,EW293-1,0
295,EW294-1,3
296,EW295-1,0
297,EW296-1,0
298,EW297-1,0
299,EW298-1,0
300,EW299-1,3
301,EW300-1,3
302,EW301-1,0
303,EW302-1,0
304,EW303-1,0
305,EW304-1,0
306,EW305-1,3
307,EW306-1,3
308,EW307-1,3
309,EW308-1,3
310,EW309-1,3
311,EW310-1,3
312,EW311-1,3
313,EW312-1,3
314,EW313-1,3
315,EW314-1,3
316,EW315-1,3
317,EW316-1,3
318,EW317-1,3
319,EW318-1,3
320,EW319-1,3
321,EW320-1,0
322,EW321-1,0
323,EW322-1,0
324,EW323-1,0
325,EW324-1,0
326,EW325-1,3
327,EW326-1,2
328,EW327-1,2
329,EW328-1,0
330,EW329-1,3
331,EW330-1,3
332,EW331-1,0
333,EW332-1,0
334,EW333-1,0
335,EW334-1,0
336,EW335-1,0
337,EW336-1,0
338,EW337-1,0
339,EW338-1,0
340,EW339-1,3
341,EW340-1,0
342,EW341-1,0
343,EW342-1,0
344,EW343-1,0
345,EW344-1,0
346,EW345-1,0
347,EW346-1,0
348,EW347-1,0
349,EW348-1,0
350,EW349-1,0
351,EW350-1,0
352,EW351-1,0
353,EW352-1,0
354,EW353-1,0
355,EW354-1,0
356,EW355-1,0
357,EW356-1,0
358,EW357-1,0
359,EW358-1,0
360,EW359-1,0
361,EW360-1,0
362,EW361-1,0
363,EW362-1,0
364,EW363-1,3
365,EW364-1,3
366,EW365-1,3
367,EW366-1,3
368,EW367-1,3
369,EW368-1,3
370,EW369-1,3
371,EW370-1,3
372,EW371-1,0
373,EW372-1,0
374,EW373-1,0
375,EW374-1,0
376,EW375-1,0
377,EW376-1,0
378,EW377-1,0
379,EW378-1,0
380,EW379-1,0
381,EW380-1,0
382,EW381-1,0
383,EW382-1,3
384,EW383-1,3
385,EW384-1,3
386,EW385-1,3
387,EW386-1,3
388,EW387-1,3
389,EW388-1,3
390,EW389-1,3
391,EW390-1,3
392,EW391-1,3
393,EW392-1,3
394,EW393-1,3
395,EW394-1,2
396,EW395-1,2
397,EW396-1,2
398,EW397-1,2
399,EW398-1,2
400,EW399-1,2
401,EW400-1,2
402,EW401-1,2
403,EW402-1,2
404,EW403-1,2
405,EW404-1,2
406,EW405-1,2
407,EW406-1,2
408,EW407-1,0
409,EW408-1,0
410,EW409-1,0
411,EW410-1,0
412,EW411-1,0
413,EW412-1,0
414,EW413-1,0
415,EW414-1,3
416,EW415-1,3
417,EW416-1,3
418,EW417-1,0
419,EW418-1,0
420,EW419-1,0
421,EW420-1,0
422,EW421-1,3
423,EW422-1,0
424,EW423-1,0
425,EW424-1,0
426,EW425-1,0
427,EW426-1,0
428,EW427-1,0
429,EW428-1,0
430,EW429-1,0
431,EW430-1,0
432,EW431-1,0
433,EW432-1,0
434,EW433-1,0
435,EW434-1,0
436,EW435-1,0
437,EW436-1,0
438,EW437-1,0
439,EW438-1,0
440,EW439-1,0
441,EW440-1,0
442,EW441-1,0
443,EW442-1,0
444,EW443-1,0
445,EW444-1,0
446,EW445-1,0
447,EW446-1,0
448,EW447-1,0
449,EW448-1,0
450,EW449-1,0
451,EW450-1,0
452,EW451-1,0
453,EW452-1,0
454,EW453-1,0
455,EW454-1,0
456,EW455-1,0
457,EW456-1,0
458,EW457-1,3
459,EW458-1,3
460,EW459-1,3
461,EW460-1,0
462,EW461-1,3
463,EW462-1,3
464,EW463-1,3
465,EW464-1,3
466,EW465-1,3
467,EW466-1,0
468,EW467-1,0
469,EW468-1,0
470,EW469-1,0
471,EW470-1,0
472,EW471-1,0
473,EW472-1,0
474,EW473-1,0
475,EW474-1,0
476,EW475-1,0
477,EW476-1,0
478,EW477-1,0
479,EW478-1,0
480,EW479-1,0
481,EW480-1,0
482,EW481-1,0
483,EW482-1,0
484,EW483-1,0
485,EW484-1,0
486,EW485-1,0
487,EW486-1,0
488,EW487-1,0
489,EW488-1,3
490,EW489-1,0
491,EW490-1,3
492,EW491-1,2
493,EW492-1,2
494,EW493-1,2
495,EW494-1,2
496,EW495-1,0
497,EW496-1,0
498,EW497-1,0
499,EW498-1,0
500,EW499-1,0
501,EW500-1,0
502,EW501-1,0
503,EW502-1,0
504,EW503-1,0
505,EW504-1,0
506,EW505-1,0
507,EW506-1,0
508,EW507-1,0
509,EW508-1,0
510,EW509-1,0
511,EW510-1,0
512,EW511-1,0
513,EW512-1,0
514,EW513-1,0
515,EW514-1,0
516,EW515-1,0
517,EW516-1,0
518,EW517-1,0
519,EW518-1,0
520,EW519-1,3
521,EW520-1,3
522,EW521-1,3
523,EW522-1,3
524,EW523-1,3
525,EW524-1,3
526,EW525-1,3
527,EW526-1,3
528,EW527-1,3
529,EW528-1,3
530,EW529-1,3
531,EW530-1,3
532,EW531-1,3
533,EW532-1,3
534,EW533-1,3
535,EW534-1,3
536,EW535-1,3
537,EW536-1,3
538,EW537-1,3
539,EW538-1,3
540,EW539-1,3
541,EW540-1,3
542,EW541-1,3
543,EW542-1,0
544,EW543-1,0
545,EW544-1,3
546,EW545-1,0
547,EW546-1,0
548,EW547-1,0
549,EW548-1,0
550,EW549-1,3
551,EW550-1,3
552,EW551-1,3
553,EW552-1,3
554,EW553-1,2
555,EW554-1,0
556,EW555-1,3
557,EW556-1,0
558,EW557-1,3
559,EW558-1,3
560,EW559-1,3
561,EW560-1,3
562,EW561-1,3
563,EW562-1,3
564,EW563-1,3
565,EW564-1,0
566,EW565-1,0
567,EW566-1,0
568,EW567-1,0
569,EW568-1,3
570,EW569-1,3
571,EW570-1,3
572,EW571-1,0
573,EW572-1,2
574,EW573-1,0
575,EW574-1,0
576,EW575-1,0
577,EW576-1,0
578,EW577-1,0
579,EW578-1,0
580,EW579-1,0
581,EW580-1,3
582,EW581-1,3
583,EW582-1,3
584,EW583-1,3
585,EW584-1,3
586,EW585-1,3
587,EW586-1,3
588,EW587-1,0
589,EW588-1,3
590,EW589-1,0
591,EW590-1,0
592,EW591-1,0
593,EW592-1,3
594,EW593-1,3
595,EW594-1,3
596,EW595-1,3
597,EW596-1,3
598,EW597-1,0
599,EW598-1,3
600,EW599-1,3
601,EW600-1,0
602,EW601-1,0
603,EW602-1,0
604,EW603-1,3
605,EW604-1,3
606,EW605-1,3
607,EW606-1,3
608,EW607-1,3
609,EW608-1,3
610,EW609-1,0
611,EW610-1,0
612,EW611-1,0
613,EW612-1,0
614,EW613-1,0
615,EW614-1,0
616,EW615-1,3
617,EW616-1,3
618,EW617-1,3
619,EW618-1,0
620,EW619-1,0
621,EW620-1,0
622,EW621-1,0
623,EW622-1,0
624,EW623-1,0
625,EW624-1,0
626,EW625-1,3
627,EW626-1,3
628,EW627-1,3
629,EW628-1,3
630,EW629-1,3
631,EW630-1,3
632,EW631-1,3
633,EW632-1,3
634,EW633-1,3
635,EW634-1,3
636,EW635-1,3
637,EW636-1,3
638,EW637-1,3
639,EW638-1,3
640,EW639-1,3
641,EW640-1,3
642,EW641-1,0
643,EW642-1,0
644,EW643-1,0
645,EW644-1,0
646,EW645-1,0
647,EW646-1,3
648,EW647-1,0
649,EW648-1,0
650,EW649-1,0
651,EW650-1,0
652,EW651-1,0
653,EW652-1,3
654,EW653-1,3
655,EW654-1,3
656,EW655-1,3
657,EW656-1,3
658,EW657-1,3
659,EW658-1,3
660,EW659-1,3
661,EW660-1,3
662,EW661-1,3
663,EW662-1,3
664,EW663-1,3
665,EW664-1,3
666,EW665-1,3
667,EW666-1,3
668,EW667-1,3
669,EW668-1,3
670,EW669-1,3
671,EW670-1,3
672,EW671-1,3
673,EW672-1,3
674,EW673-1,3
675,EW674-1,3
676,EW675-1,3
677,EW676-1,3
678,EW677-1,3
679,EW678-1,3
680,EW679-1,3
681,EW680-1,3
682,EW681-1,2
683,EW682-1,2
684,EW683-1,3
685,EW684-1,3
686,EW685-1,3
687,EW686-1,3
688,EW687-1,2
689,EW688-1,2
690,EW689-1,2
691,EW690-1,2
692,EW691-1,2
693,EW692-1,2
694,EW693-1,2
695,EW694-1,2
696,EW695-1,2
697,EW696-1,2
698,EW697-1,2
699,EW698-1,0
700,EW699-1,0
701,EW700-1,0
702,EW701-1,0
703,EW702-1,0
704,EW703-1,0
705,EW704-1,0
706,EW705-1,0
707,EW706-1,0
708,EW707-1,0
709,EW708-1,0
710,EW709-1,0
711,EW710-1,0
712,EW711-1,0
713,EW712-1,0
714,EW713-1,0
715,EW714-1,0
716,EW715-1,0
717,EW716-1,3
718,EW717-1,0
719,EW718-1,3
720,EW719-1,3
721,EW720-1,3
722,EW721-1,3
723,EW722-1,3
724,EW723-1,0
725,EW724-1,0
726,EW725-1,3
727,EW726-1,3
728,EW727-1,3
729,EW728-1,3
730,EW729-1,3
731,EW730-1,3
732,EW731-1,3
733,EW732-1,3
734,EW733-1,3
735,EW734-1,3
736,EW735-1,3
737,EW736-1,3
738,EW737-1,3
739,EW738-1,3
740,EW739-1,3
741,EW740-1,3
742,EW741-1,3
743,EW742-1,3
744,EW743-1,3
745,EW744-1,3
746,EW745-1,3
747,EW746-1,3
748,EW747-1,3
749,EW748-1,3
750,EW749-1,0
751,EW750-1,0
752,EW751-1,0
753,EW752-1,0
754,EW753-1,0
755,EW754-1,0
756,EW755-1,0
757,EW756-1,0
758,EW757-1,0
759,EW758-1,0
760,EW759-1,0
761,EW760-1,0
762,EW761-1,2
763,EW762-1,3
764,EW763-1,3
765,EW764-1,3
766,EW765-1,3
767,EW766-1,3
768,EW767-1,3
769,EW768-1,3
770,EW769-1,2
771,EW770-1,0
772,EW771-1,2
773,EW772-1,0
774,EW773-1,2
775,EW774-1,2
776,EW775-1,2
777,EW776-1,2
778,EW777-1,2
779,EW778-1,2
780,EW779-1,0
781,EW780-1,0
782,EW781-1,0
783,EW782-1,0
784,EW783-1,0
785,EW784-1,2
786,EW785-1,0
787,EW786-1,0
788,EW787-1,3
789,EW788-1,3
790,EW789-1,3
791,EW790-1,3
792,EW791-1,3
793,EW792-1,0
794,EW793-1,3
795,EW794-1,3
796,EW795-1,3
797,EW796-1,0
798,EW797-1,0
799,EW798-1,0
800,EW799-1,0
801,EW800-1,0
802,EW801-1,0
803,EW802-1,0
804,EW803-1,0
805,EW804-1,0
806,EW805-1,0
807,EW806-1,3
808,EW807-1,0
809,EW808-1,0
810,EW809-1,0
811,EW810-1,0
812,EW811-1,0
813,EW812-1,0
814,EW813-1,0
815,EW814-1,0
816,EW815-1,0
817,EW816-1,0
818,EW817-1,0
819,EW818-1,0
820,EW819-1,0
821,EW820-1,0
822,EW821-1,0
823,EW822-1,0
824,EW823-1,0
825,EW824-1,3
826,EW825-1,0
827,EW826-1,0
828,EW827-1,0
829,EW828-1,0
830,EW829-1,0
831,EW830-1,0
832,EW831-1,0
833,EW832-1,0
834,EW833-1,0
835,EW834-1,0
836,EW835-1,0
837,EW836-1,0
838,EW837-1,0
839,EW838-1,0
840,EW839-1,0
841,EW840-1,0
842,EW841-1,0
843,EW842-1,0
844,EW843-1,0
845,EW844-1,0
846,EW845-1,3
847,EW846-1,3
848,EW847-1,3
849,EW848-1,3
850,EW849-1,3
851,EW850-1,3
852,EW851-1,3
853,EW852-1,3
854,EW853-1,3
855,EW854-1,0
856,EW855-1,0
857,EW856-1,3
858,EW857-1,3
859,EW858-1,0
860,EW859-1,0
861,EW860-1,0
862,EW861-1,0
863,EW862-1,3
864,EW863-1,3
865,EW864-1,3
866,EW865-1,3
867,EW866-1,0
868,EW867-1,0
869,EW868-1,0
870,EW869-1,0
871,EW870-1,0
872,EW871-1,3
873,EW872-1,0
874,EW873-1,0
875,EW874-1,0
876,EW875-1,0
877,EW876-1,0
878,EW877-1,0
879,EW878-1,3
880,EW879-1,3
881,EW880-1,0
882,EW881-1,3
883,EW882-1,3
884,EW883-1,2
885,EW884-1,3
886,EW885-1,0
887,EW886-1,0
888,EW887-1,0
889,EW888-1,0
890,EW889-1,0
891,EW890-1,0
892,EW891-1,2
893,EW892-1,3
894,EW893-1,3
895,EW894-1,0
896,EW895-1,0
897,EW896-1,3
898,EW897-1,2
899,EW898-1,0
900,EW899-1,0
901,EW900-1,3
902,EW901-1,3
903,EW902-1,0
904,EW903-1,0
905,EW904-1,3
906,EW905-1,3
907,EW906-1,0
908,EW907-1,0
909,EW908-1,0
910,EW909-1,0
911,EW910-1,0
912,EW911-1,0
913,EW912-1,0
914,EW913-1,0
915,EW914-1,0
916,EW915-1,0
917,EW916-1,0
918,EW917-1,0
919,EW918-1,0
920,EW919-1,0
921,EW920-1,0
922,EW921-1,0
923,EW922-1,0
924,EW923-1,0
925,EW924-1,0
926,EW925-1,0
927,EW926-1,0
928,EW927-1,0
929,EW928-1,0
930,EW929-1,0
931,EW930-1,0
932,EW931-1,0
933,EW932-1,0
934,EW933-1,3
935,EW934-1,3
936,EW935-1,3
937,EW936-1,3
938,EW937-1,3
939,EW938-1,3
940,EW939-1,3
941,EW940-1,3
942,EW941-1,3
943,EW942-1,3
944,EW943-1,0
945,EW944-1,3
946,EW945-1,3
947,EW946-1,3
948,EW947-1,3
949,EW948-1,3
950,EW949-1,3
951,EW950-1,0
952,EW951-1,0
953,EW952-1,0
954,EW953-1,3
955,EW954-1,0
956,EW955-1,0
957,EW956-1,3
958,EW957-1,3
959,EW958-1,3
960,EW959-1,3
961,EW960-1,3
962,EW961-1,0
963,EW962-1,0
964,EW963-1,0
965,EW964-1,0
966,EW965-1,0
967,EW966-1,0
968,EW967-1,0
969,EW968-1,0
970,EW969-1,0
971,EW970-1,0
972,EW971-1,3
973,EW972-1,0
974,EW973-1,0
975,EW974-1,0
976,EW975-1,0
977,EW976-1,3
978,EW977-1,0
979,EW978-1,0
980,EW979-1,0
981,EW980-1,3
982,EW981-1,3
983,EW982-1,3
984,EW983-1,3
985,EW984-1,3
986,EW985-1,3
987,EW986-1,3
988,EW987-1,3
989,EW988-1,2
990,EW989-1,2
991,EW990-1,2
992,EW991-1,2
993,EW992-1,0
994,EW993-1,0
995,EW994-1,0
996,EW995-1,0
997,EW996-1,3
998,EW997-1,3
999,EW998-1,3
1000,EW999-1,3
1001,EW1000-1,3
1002,EW1001-1,3
1003,EW1002-1,3
1004,EW1003-1,3
1005,EW1004-1,3
1006,EW1005-1,3
1007,EW1006-1,3
1008,EW1007-1,3
1009,EW1008-1,3
1010,EW1009-1,3
1011,EW1010-1,3
1012,EW1011-1,3
1013,EW1012-1,3
1014,EW1013-1,3
1015,EW1014-1,3
1016,EW1015-1,3
1017,EW1016-1,3
1018,EW1017-1,3
1019,EW1018-1,3
1020,EW1019-1,3
1021,EW1020-1,3
1022,EW1021-1,3
1023,EW1022-1,3
1024,EW1023-1,3
1025,EW1024-1,3
1026,EW1025-1,3
1027,EW1026-1,3
1028,EW1027-1,3
1029,EW1028-1,3
1030,EW1029-1,3
1031,EW1030-1,3
1032,EW1031-1,0
1033,EW1032-1,0
1034,EW1033-1,0
1035,EW1034-1,0
1036,EW1035-1,0
1037,EW1036-1,0
1038,EW1037-1,0
1039,EW1038-1,0
1040,EW1039-1,0
1041,EW1040-1,0
1042,EW1041-1,0
1043,EW1042-1,0
1044,EW1043-1,0
1045,EW1044-1,0
1046,EW1045-1,0
1047,EW1046-1,0
1048,EW1047-1,0
1049,EW1048-1,0
1050,EW1049-1,0
1051,EW1050-1,0
1052,EW1051-1,0
1053,EW1052-1,0
1054,EW1053-1,0
1055,EW1054-1,0
1056,EW1055-1,0
1057,EW1056-1,0
1058,EW1057-1,0
1059,EW1058-1,2
1060,EW1059-1,0
1061,EW1060-1,3
1062,EW1061-1,3
1063,EW1062-1,3
1064,EW1063-1,3
1065,EW1064-1,3
1066,EW1065-1,3
1067,EW1066-1,3
1068,EW1067-1,2
1069,EW1068-1,2
1070,EW1069-1,2
1071,EW1070-1,2
1072,EW1071-1,2
1073,EW1072-1,2
1074,EW1073-1,2
1075,EW1074-1,2
1076,EW1075-1,2
1077,EW1076-1,2
1078,EW1077-1,3
1079,EW1078-1,3
1080,EW1079-1,3
1081,EW1080-1,3
1082,EW1081-1,3
1083,EW1082-1,3
1084,EW1083-1,3
1085,EW1084-1,3
1086,EW1085-1,3
1087,EW1086-1,3
1088,EW1087-1,3
1089,EW1088-1,3
1090,EW1089-1,3
1091,EW1090-1,2
1092,EW1091-1,3
1093,EW1092-1,3
1094,EW1093-1,3
1095,EW1094-1,3
1096,EW1095-1,3
1097,EW1096-1,3
1098,EW1097-1,3
1099,EW1098-1,3
1100,EW1099-1,3
1101,EW1100-1,0
1102,EW1101-1,0
1103,EW1102-1,0
1104,EW1103-1,0
1105,EW1104-1,0
1106,EW1105-1,0
1107,EW1106-1,0
1108,EW1107-1,0
1109,EW1108-1,0
1110,EW1109-1,3
1111,EW1110-1,0
1112,EW1111-1,0
1113,EW1112-1,3
1114,EW1113-1,3
1115,EW1114-1,3
1116,EW1115-1,0
1117,EW1116-1,0
1118,EW1117-1,0
1119,EW1118-1,0
1120,EW1119-1,0
1121,EW1120-1,0
1122,EW1121-1,0
1123,EW1122-1,0
1124,EW1123-1,0
1125,EW1124-1,0
1126,EW1125-1,3
1127,EW1126-1,3
1128,EW1127-1,3
1129,EW1128-1,3
1130,EW1129-1,3
1131,EW1130-1,3
1132,EW1131-1,3
1133,EW1132-1,3
1134,EW1133-1,3
1135,EW1134-1,3
1136,EW1135-1,3
1137,EW1136-1,3
1138,EW1137-1,3
1139,EW1138-1,3
1140,EW1139-1,3
1141,EW1140-1,2
1142,EW1141-1,2
1143,EW1142-1,2
1144,EW1143-1,2
1145,EW1144-1,2
1146,EW1145-1,0
1147,EW1146-1,3
1148,EW1147-1,3
1149,EW1148-1,3
1150,EW1149-1,3
1151,EW1150-1,3
1152,EW1151-1,3
1153,EW1152-1,3
1154,EW1153-1,3
1155,EW1154-1,3
1156,EW1155-1,3
1157,EW1156-1,3
1158,EW1157-1,3
1159,EW1158-1,3
1160,EW1159-1,3
1161,EW1160-1,3
1162,EW1161-1,3
1163,EW1162-1,3
1164,EW1163-1,3
1165,EW1164-1,3
1166,EW1165-1,3
1167,EW1166-1,3
1168,EW1167-1,3
1169,EW1168-1,3
1170,EW1169-1,3
1171,EW1170-1,3
1172,EW1171-1,3
1173,EW1172-1,3
1174,EW1173-1,3
1175,EW1174-1,3
1176,EW1175-1,3
1177,EW1176-1,3
1178,EW1177-1,3
1179,EW1178-1,3
1180,EW1179-1,0
1181,EW1180-1,0
1182,EW1181-1,0
1183,EW1182-1,2
1184,EW1183-1,2
1185,EW1184-1,2
1186,EW1185-1,2
1187,EW1186-1,2
1188,EW1187-1,3
1189,EW1188-1,3
1190,EW1189-1,3
1191,EW1190-1,2
1192,EW1191-1,2
1193,EW1192-1,2
1194,EW1193-1,2
1195,EW1194-1,2
1196,EW1195-1,1
1197,EW1196-1,1
1198,EW1197-1,1
1199,EW1198-1,3
1200,EW1199-1,3
1201,EW1200-1,3
1202,EW1201-1,3
1203,EW1202-1,3
1204,EW1203-1,3
1205,EW1204-1,3
1206,EW1205-1,3
1207,EW1206-1,3
1208,EW1207-1,3
1209,EW1208-1,3
1210,EW1209-1,3
1211,EW1210-1,3
1212,EW1211-1,3
1213,EW1212-1,3
1214,EW1213-1,3
1215,EW1214-1,3
1216,EW1215-1,3
1217,EW1216-1,3
1218,EW1217-1,3
1219,EW1218-1,3
1220,EW1219-1,3
1221,EW1220-1,3
1222,EW1221-1,3
1223,EW1222-1,3
1224,EW1223-1,3
1225,EW1224-1,3
1226,EW1225-1,3
1227,EW1226-1,3
1228,EW1227-1,3
1229,EW1228-1,3
1230,EW1229-1,3
1231,EW1230-1,0
1232,EW1231-1,0
1233,EW1232-1,0
1234,EW1233-1,0
1235,EW1234-1,3
1236,EW1235-1,3
1237,EW1236-1,3
1238,EW1237-1,3
1239,EW1238-1,3
1240,EW1239-1,3
1241,EW1240-1,3
1242,EW1241-1,3
1243,EW1242-1,3
1244,EW1243-1,3
1245,EW1244-1,3
1246,EW1245-1,0
1247,EW1246-1,3
1248,EW1247-1,3
1249,EW1248-1,3
1250,EW1249-1,3
1251,EW1250-1,3
1252,EW1251-1,3
1253,EW1252-1,3
1254,EW1253-1,3
1255,EW1254-1,3
1256,EW1255-1,3
1257,EW1256-1,3
1258,EW1257-1,3
1259,EW1258-1,2
1260,EW1259-1,3
1261,EW1260-1,3
1262,EW1261-1,0
1263,EW1262-1,0
1264,EW1263-1,0
1265,EW1264-1,0
1266,EW1265-1,0
1267,EW1266-1,0
1268,EW1267-1,0
1269,EW1268-1,0
1270,EW1269-1,0
1271,EW1270-1,0
1272,EW1271-1,0
1273,EW1272-1,0
1274,EW1273-1,0
1275,EW1274-1,0
1276,EW1275-1,0
1277,EW1276-1,0
1278,EW1277-1,0
1279,EW1278-1,3
1280,EW1279-1,3
1281,EW1280-1,3
1282,EW1281-1,3
1283,EW1282-1,0
1284,EW1283-1,3
1285,EW1284-1,0
1286,EW1285-1,0
1287,EW1286-1,3
1288,EW1287-1,3
1289,EW1288-1,3
1290,EW1289-1,0
1291,EW1290-1,0
1292,EW1291-1,0
1293,EW1292-1,0
1294,EW1293-1,0
1295,EW1294-1,0
1296,EW1295-1,0
1297,EW1296-1,3
1298,EW1297-1,3
1299,EW1298-1,1
1300,EW1299-1,1
1301,EW1300-1,0
1302,EW1301-1,3
1303,EW1302-1,0
1304,EW1303-1,0
1305,EW1304-1,0
1306,EW1305-1,0
1307,EW1306-1,0
1308,EW1307-1,0
1309,EW1308-1,0
1310,EW1309-1,0
1311,EW1310-1,3
1312,EW1311-1,0
1313,EW1312-1,0
1314,EW1313-1,3
1315,EW1314-1,3
1316,EW1315-1,3
1317,EW1316-1,3
1318,EW1317-1,3
1319,EW1318-1,3
1320,EW1319-1,3
1321,EW1320-1,3
1322,EW1321-1,3
1323,EW1322-1,3
1324,EW1323-1,3
1325,EW1324-1,3
1326,EW1325-1,3
1327,EW1326-1,3
1328,EW1327-1,3
1329,EW1328-1,3
1330,EW1329-1,3
1331,EW1330-1,3
1332,EW1331-1,3
1333,EW1332-1,3
